date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-10-11,11,4,0.0,7.1,2,55,08:56 PM,01:18 PM,06:24 AM,05:03 PM,6,7,8,7,12,65,85,2.6,1003,11,9,235,8,linkoping
2017-10-12,13,9,0.0,4.0,3,48,10:01 PM,02:13 PM,06:27 AM,05:00 PM,8,9,11,9,33,99,81,2.4,996,13,8,247,21,linkoping
2017-10-13,10,5,0.0,8.7,2,41,11:14 PM,02:56 PM,06:29 AM,04:57 PM,3,6,8,6,19,54,73,0.9,1013,10,10,273,13,linkoping
2017-10-14,15,11,0.0,7.1,3,33,No moonrise,03:29 PM,06:31 AM,04:55 PM,10,12,13,12,28,67,84,0.1,1011,15,9,257,17,linkoping
2017-10-15,14,9,0.0,7.1,3,26,12:32 AM,03:54 PM,06:33 AM,04:52 PM,7,10,12,10,23,57,75,0.0,1017,14,10,250,14,linkoping
2017-10-16,17,10,0.0,8.7,3,19,01:52 AM,04:15 PM,06:36 AM,04:49 PM,9,12,13,12,26,45,76,0.1,1013,17,10,260,16,linkoping
2017-10-17,15,10,0.0,3.8,3,12,03:12 AM,04:33 PM,06:38 AM,04:46 PM,9,10,12,10,27,72,82,0.6,1010,15,9,227,17,linkoping
2017-10-18,10,5,0.0,8.7,3,4,04:29 AM,04:50 PM,06:40 AM,04:44 PM,5,7,9,7,18,37,75,1.2,1012,10,10,308,12,linkoping
2017-10-19,10,3,0.0,8.7,3,0,05:46 AM,05:06 PM,06:43 AM,04:41 PM,3,6,7,6,8,12,77,0.0,1020,10,10,149,4,linkoping
2017-10-20,10,4,0.0,5.4,2,0,07:01 AM,05:24 PM,06:45 AM,04:38 PM,4,5,7,5,19,80,81,0.0,1019,10,10,104,12,linkoping
2017-10-21,9,5,0.0,3.7,2,3,08:15 AM,05:44 PM,06:47 AM,04:36 PM,4,5,7,5,24,70,80,0.0,1019,9,10,92,15,linkoping
2017-10-22,8,6,0.0,3.7,2,10,09:26 AM,06:07 PM,06:50 AM,04:33 PM,4,4,7,4,25,97,80,0.3,1015,8,9,98,17,linkoping
2017-10-23,6,5,0.0,5.3,2,17,10:33 AM,06:36 PM,06:52 AM,04:30 PM,1,2,5,2,22,62,74,0.2,1021,6,10,79,14,linkoping
2017-10-24,6,2,0.0,3.7,1,25,11:35 AM,07:11 PM,06:54 AM,04:28 PM,1,2,5,2,18,79,77,0.0,1024,6,10,118,12,linkoping
2017-10-25,11,6,0.0,3.6,2,32,12:29 PM,07:55 PM,06:57 AM,04:25 PM,7,6,8,6,24,95,90,5.4,1006,11,8,215,16,linkoping
2017-10-26,11,6,0.0,3.6,2,39,01:15 PM,08:47 PM,06:59 AM,04:23 PM,6,7,9,7,20,78,84,0.0,1008,11,10,256,12,linkoping
2017-10-27,7,2,0.0,8.7,2,46,01:52 PM,09:48 PM,07:02 AM,04:20 PM,2,3,5,3,16,63,85,0.0,1011,7,8,219,10,linkoping
2017-10-28,11,5,0.0,6.9,2,54,02:22 PM,10:55 PM,07:04 AM,04:17 PM,3,5,8,5,26,67,71,0.5,991,11,9,286,17,linkoping
2017-10-29,5,1,0.0,8.7,2,61,02:47 PM,No moonset,07:06 AM,04:15 PM,-3,-0,4,-0,26,31,65,0.0,991,5,10,262,17,linkoping
2017-10-30,5,0,0.0,8.7,2,68,03:09 PM,12:07 AM,07:09 AM,04:13 PM,-5,-2,2,-2,27,10,57,0.0,1011,5,10,328,17,linkoping
2017-10-31,7,0,0.0,8.7,2,72,03:28 PM,01:24 AM,07:11 AM,04:10 PM,-1,0,3,0,22,32,72,0.0,1013,7,10,275,13,linkoping
2017-11-01,11,5,0.0,3.4,2,86,03:46 PM,02:43 AM,07:14 AM,04:08 PM,7,7,9,7,23,96,88,0.6,1004,11,8,259,15,linkoping
2017-11-02,9,3,0.0,3.3,2,93,04:04 PM,04:06 AM,07:16 AM,04:05 PM,5,6,8,6,21,80,79,0.1,1000,9,10,309,15,linkoping
2017-11-03,9,1,0.0,6.9,2,100,04:23 PM,05:32 AM,07:18 AM,04:03 PM,1,3,5,3,18,46,75,0.0,1009,9,10,255,12,linkoping
2017-11-04,11,7,0.0,8.7,2,100,04:47 PM,07:00 AM,07:21 AM,04:01 PM,5,6,8,6,23,65,78,0.5,1005,11,9,222,14,linkoping
2017-11-05,11,7,0.0,3.1,2,84,05:17 PM,08:28 AM,07:23 AM,03:59 PM,6,7,9,7,18,94,83,0.1,1002,11,10,199,12,linkoping
2017-11-06,8,3,0.0,8.3,3,76,05:55 PM,09:53 AM,07:26 AM,03:56 PM,2,3,5,3,17,25,80,0.0,1014,8,10,268,10,linkoping
2017-11-07,7,2,0.0,8.3,1,69,06:45 PM,11:09 AM,07:28 AM,03:54 PM,1,1,3,1,14,7,87,0.0,1025,7,9,214,8,linkoping
2017-11-08,6,-0,0.0,8.2,1,61,07:48 PM,12:11 PM,07:30 AM,03:52 PM,1,1,3,1,10,23,90,0.0,1025,6,8,184,6,linkoping
2017-11-09,8,3,0.0,4.9,2,54,09:01 PM,12:59 PM,07:33 AM,03:50 PM,3,3,6,3,25,63,83,0.1,1012,8,9,219,15,linkoping
2017-11-10,7,5,0.0,3.0,2,46,10:20 PM,01:35 PM,07:35 AM,03:48 PM,2,3,6,3,22,71,79,0.4,997,7,9,211,14,linkoping
2017-11-11,4,2,4.5,3.0,1,39,11:40 PM,02:02 PM,07:37 AM,03:45 PM,0,-1,3,-1,29,95,80,11.9,986,4,7,293,20,linkoping
2017-11-12,4,-1,0.0,8.0,2,31,No moonrise,02:23 PM,07:40 AM,03:43 PM,-2,-3,1,-3,18,12,82,0.0,993,4,10,281,10,linkoping
2017-11-13,3,-2,0.0,8.0,2,24,12:59 AM,02:41 PM,07:42 AM,03:41 PM,-3,-3,-0,-3,15,13,81,0.0,1009,3,10,314,9,linkoping
2017-11-14,3,-1,0.0,3.0,1,16,02:17 AM,02:58 PM,07:44 AM,03:39 PM,-1,-2,1,-2,15,64,86,0.0,1011,3,9,240,9,linkoping
2017-11-15,7,1,0.0,7.9,2,8,03:33 AM,03:14 PM,07:47 AM,03:37 PM,0,-0,3,-0,24,20,82,0.0,1014,7,10,264,13,linkoping
2017-11-16,5,0,0.0,7.9,1,1,04:47 AM,03:31 PM,07:49 AM,03:35 PM,1,0,3,0,21,32,88,0.4,1017,5,9,225,11,linkoping
2017-11-17,7,4,0.0,7.8,2,0,06:01 AM,03:49 PM,07:51 AM,03:34 PM,1,2,6,2,35,35,71,0.0,1010,7,10,256,22,linkoping
2017-11-18,6,1,0.0,4.8,1,0,07:13 AM,04:10 PM,07:54 AM,03:32 PM,1,1,4,1,24,72,77,0.0,998,6,10,236,15,linkoping
2017-11-19,1,-3,0.8,2.9,1,0,08:22 AM,04:36 PM,07:56 AM,03:30 PM,-2,-4,-1,-4,17,80,88,0.9,998,1,8,177,12,linkoping
2017-11-20,-1,-4,0.0,7.7,1,6,09:27 AM,05:08 PM,07:58 AM,03:28 PM,-5,-6,-3,-6,13,51,85,0.0,1009,-1,10,314,9,linkoping
2017-11-21,-2,-6,0.0,7.3,2,14,10:24 AM,05:49 PM,08:00 AM,03:26 PM,-6,-6,-4,-6,7,26,88,0.0,1012,-2,10,292,5,linkoping
2017-11-22,3,-6,0.0,2.7,1,22,11:14 AM,06:37 PM,08:02 AM,03:25 PM,-2,-5,-1,-5,23,93,90,6.1,1006,3,10,123,15,linkoping
2017-11-23,9,5,0.0,6.7,2,29,11:54 AM,07:35 PM,08:04 AM,03:23 PM,4,3,7,3,32,61,86,0.2,995,9,9,193,17,linkoping
2017-11-24,5,2,0.0,2.7,1,37,12:26 PM,08:38 PM,08:06 AM,03:22 PM,2,1,4,1,20,66,86,0.0,1002,5,10,222,11,linkoping
2017-11-25,3,-0,0.0,7.1,2,44,12:53 PM,09:48 PM,08:09 AM,03:20 PM,-0,-2,1,-2,16,31,90,0.0,1006,3,10,208,8,linkoping
2017-11-26,3,-0,0.0,4.7,1,52,01:15 PM,11:01 PM,08:11 AM,03:19 PM,-0,-2,1,-2,19,71,88,0.1,1004,3,8,196,11,linkoping
2017-11-27,3,2,0.0,6.7,1,59,01:34 PM,No moonset,08:13 AM,03:17 PM,1,-0,3,-0,20,84,86,0.5,1003,3,9,205,12,linkoping
2017-11-28,4,1,0.0,4.7,1,67,01:51 PM,12:17 AM,08:15 AM,03:16 PM,1,0,3,0,15,92,91,2.5,996,4,8,132,10,linkoping
2017-11-29,3,1,0.0,2.6,1,74,02:08 PM,01:36 AM,08:16 AM,03:15 PM,1,-0,2,-0,16,96,89,0.9,999,3,9,184,10,linkoping
2017-11-30,1,-1,0.0,6.7,1,82,02:26 PM,02:58 AM,08:18 AM,03:14 PM,-1,-2,0,-2,11,73,92,0.0,1005,1,8,109,6,linkoping
2017-12-01,0,-1,0.2,2.6,1,86,02:46 PM,04:24 AM,08:20 AM,03:13 PM,-2,-4,0,-4,20,94,87,0.3,1013,0,9,250,14,linkoping
2017-12-02,4,-2,0.0,4.6,1,93,03:12 PM,05:53 AM,08:22 AM,03:11 PM,-1,-3,1,-3,24,59,85,0.0,1015,4,10,245,15,linkoping
2017-12-03,6,0,0.0,6.7,1,100,03:45 PM,07:21 AM,08:24 AM,03:10 PM,1,0,4,0,25,56,84,0.0,1007,6,10,261,15,linkoping
2017-12-04,2,-0,0.0,6.8,2,100,04:29 PM,08:44 AM,08:26 AM,03:10 PM,-4,-3,0,-3,20,14,73,0.0,1013,2,10,308,12,linkoping
2017-12-05,5,-1,0.0,2.6,1,85,05:28 PM,09:57 AM,08:27 AM,03:09 PM,-1,-1,2,-1,19,75,86,0.0,1011,5,10,269,10,linkoping
2017-12-06,1,0,0.0,2.5,1,77,06:40 PM,10:54 AM,08:29 AM,03:08 PM,-2,-0,1,-0,7,96,83,1.9,1009,1,10,202,4,linkoping
2017-12-07,8,5,0.0,2.5,2,70,08:00 PM,11:36 AM,08:30 AM,03:07 PM,4,4,7,4,31,100,83,0.7,996,8,7,227,20,linkoping
2017-12-08,5,4,0.0,2.5,1,63,09:23 PM,12:07 PM,08:32 AM,03:07 PM,-1,0,5,0,35,83,68,0.2,985,5,10,228,23,linkoping
2017-12-09,3,1,0.1,6.6,1,56,10:45 PM,12:31 PM,08:33 AM,03:06 PM,-1,-1,3,-1,22,87,76,0.1,987,3,9,230,14,linkoping
2017-12-10,1,-1,0.0,6.6,1,48,No moonrise,12:51 PM,08:35 AM,03:06 PM,-3,-3,-0,-3,17,56,81,0.1,989,1,10,184,11,linkoping
2017-12-11,1,-2,0.3,2.5,1,41,12:05 AM,01:07 PM,08:36 AM,03:05 PM,-3,-4,-1,-4,16,80,87,0.4,992,1,9,65,11,linkoping
2017-12-12,0,-3,0.0,2.5,1,34,01:22 AM,01:23 PM,08:37 AM,03:05 PM,-3,-6,-1,-6,23,89,88,0.0,991,0,10,210,16,linkoping
2017-12-13,2,-4,0.2,2.5,1,27,02:36 AM,01:39 PM,08:39 AM,03:05 PM,-2,-4,0,-4,25,77,83,0.3,996,2,9,211,16,linkoping
2017-12-14,1,0,2.8,2.5,1,19,03:50 AM,01:56 PM,08:40 AM,03:05 PM,-0,-3,1,-3,18,100,91,3.3,982,1,6,143,12,linkoping
2017-12-15,1,-0,1.7,2.5,1,12,05:02 AM,02:16 PM,08:41 AM,03:05 PM,-1,-3,1,-3,19,100,91,2.1,986,1,8,286,13,linkoping
2017-12-16,-1,-3,0.7,2.5,1,5,06:12 AM,02:39 PM,08:42 AM,03:05 PM,-2,-4,-2,-4,13,97,94,0.8,999,-1,4,241,8,linkoping
2017-12-17,-3,-8,0.0,6.6,2,0,07:18 AM,03:09 PM,08:43 AM,03:05 PM,-7,-9,-5,-9,17,33,92,0.0,1014,-3,8,278,8,linkoping
2017-12-18,1,-6,0.1,2.5,1,0,08:18 AM,03:46 PM,08:43 AM,03:05 PM,-2,-5,-1,-5,20,79,91,0.1,1021,1,9,228,12,linkoping
2017-12-19,-1,-3,0.0,6.6,1,2,09:11 AM,04:31 PM,08:44 AM,03:05 PM,-2,-4,-1,-4,13,47,94,0.0,1027,-1,4,263,7,linkoping
2017-12-20,6,-2,0.0,2.5,1,10,09:55 AM,05:26 PM,08:45 AM,03:06 PM,2,-0,3,-0,21,84,93,0.1,1024,6,9,232,12,linkoping
2017-12-21,2,-0,0.0,6.6,1,17,10:30 AM,06:27 PM,08:45 AM,03:06 PM,0,-2,1,-2,20,39,93,0.0,1020,2,7,285,11,linkoping
2017-12-22,3,-0,0.0,6.6,1,24,10:59 AM,07:35 PM,08:46 AM,03:07 PM,-2,-3,1,-3,23,32,82,0.0,1019,3,10,278,12,linkoping
2017-12-23,9,2,0.0,4.6,2,31,11:22 AM,08:46 PM,08:46 AM,03:07 PM,5,3,7,3,31,86,87,2.2,1002,9,8,272,18,linkoping
2017-12-24,5,2,0.0,2.5,1,39,11:41 AM,09:59 PM,08:47 AM,03:08 PM,1,0,3,0,18,78,84,0.0,1000,5,9,277,11,linkoping
2017-12-25,8,2,0.0,2.5,2,46,11:58 AM,11:15 PM,08:47 AM,03:09 PM,3,2,5,2,26,89,89,0.4,998,8,7,239,16,linkoping
2017-12-26,6,4,0.0,2.5,2,53,12:14 PM,No moonset,08:47 AM,03:10 PM,2,3,6,3,28,74,77,0.0,989,6,10,210,19,linkoping
2017-12-27,4,2,0.0,4.6,1,61,12:31 PM,12:33 AM,08:47 AM,03:10 PM,-0,-1,3,-1,23,68,80,0.0,988,4,10,197,15,linkoping
2017-12-28,4,2,0.0,2.5,1,68,12:49 PM,01:54 AM,08:47 AM,03:12 PM,2,1,3,1,13,97,90,1.9,988,4,10,174,8,linkoping
2017-12-29,3,0,0.0,6.6,1,75,01:11 PM,03:19 AM,08:47 AM,03:13 PM,-0,-2,1,-2,17,54,88,0.0,994,3,8,213,10,linkoping
2017-12-30,1,-0,0.0,4.6,1,82,01:39 PM,04:45 AM,08:47 AM,03:14 PM,-2,-3,0,-3,18,72,83,0.0,999,1,10,175,11,linkoping
2017-12-31,1,-1,0.2,4.6,1,86,02:15 PM,06:11 AM,08:46 AM,03:15 PM,-1,-2,1,-2,15,82,91,1.9,996,1,7,166,9,linkoping
2018-01-01,3,2,0.0,2.5,1,97,03:06 PM,07:31 AM,08:46 AM,03:16 PM,2,0,3,0,16,97,94,2.0,988,3,6,201,9,linkoping
2018-01-02,4,2,0.0,6.7,1,100,04:11 PM,08:37 AM,08:46 AM,03:18 PM,1,-0,3,-0,23,55,85,0.1,996,4,10,232,13,linkoping
2018-01-03,3,0,0.7,2.5,1,89,05:30 PM,09:29 AM,08:45 AM,03:19 PM,-0,-2,2,-2,23,81,87,0.8,992,3,8,131,15,linkoping
2018-01-04,3,2,2.7,2.5,1,81,06:54 PM,10:06 AM,08:45 AM,03:21 PM,1,-1,2,-1,20,100,90,4.2,987,3,6,68,14,linkoping
2018-01-05,2,-1,0.2,2.5,1,74,08:21 PM,10:35 AM,08:44 AM,03:22 PM,-0,-1,1,-1,9,100,95,0.3,990,2,5,164,6,linkoping
2018-01-06,-4,-5,0.0,6.8,2,67,09:45 PM,10:57 AM,08:43 AM,03:24 PM,-7,-8,-4,-8,17,32,82,0.0,1006,-4,10,305,10,linkoping
2018-01-07,-0,-5,0.0,6.8,2,59,11:05 PM,11:15 AM,08:43 AM,03:26 PM,-7,-7,-2,-7,28,9,68,0.0,1024,-0,10,273,17,linkoping
2018-01-08,2,-1,0.0,6.9,2,52,No moonrise,11:32 AM,08:42 AM,03:27 PM,-2,-3,0,-3,21,16,89,0.0,1032,2,10,262,11,linkoping
2018-01-09,0,-2,0.0,6.9,2,45,12:23 AM,11:48 AM,08:41 AM,03:29 PM,-4,-3,-0,-3,12,8,79,0.0,1031,0,10,204,6,linkoping
2018-01-10,2,-2,0.0,6.9,2,38,01:38 AM,12:04 PM,08:40 AM,03:31 PM,-3,-4,-0,-4,25,19,84,0.0,1022,2,10,97,13,linkoping
2018-01-11,1,-2,0.0,6.9,1,30,02:51 AM,12:23 PM,08:39 AM,03:33 PM,-2,-4,-1,-4,18,40,94,0.0,1025,1,7,75,10,linkoping
2018-01-12,0,-1,0.0,2.6,1,23,04:01 AM,12:45 PM,08:37 AM,03:35 PM,-1,-3,-0,-3,13,90,92,0.1,1037,0,7,88,8,linkoping
2018-01-13,-0,-1,0.0,2.6,1,16,05:09 AM,01:12 PM,08:36 AM,03:37 PM,-5,-4,-1,-4,12,94,73,0.0,1039,-0,10,139,8,linkoping
2018-01-14,-1,-3,0.0,2.6,1,9,06:11 AM,01:46 PM,08:35 AM,03:39 PM,-7,-5,-2,-5,16,92,67,0.0,1033,-1,10,173,11,linkoping
2018-01-15,-2,-4,0.0,2.7,1,1,07:07 AM,02:28 PM,08:34 AM,03:41 PM,-7,-8,-3,-8,26,98,69,0.0,1015,-2,10,162,18,linkoping
2018-01-16,1,-0,0.0,2.7,1,0,07:54 AM,03:20 PM,08:32 AM,03:43 PM,-3,-5,0,-5,30,100,82,0.0,987,1,9,149,21,linkoping
2018-01-17,0,-1,1.6,2.7,1,0,08:33 AM,04:19 PM,08:31 AM,03:45 PM,-1,-1,-0,-1,5,100,96,1.9,987,0,3,113,3,linkoping
2018-01-18,0,-1,0.1,2.7,1,6,09:04 AM,05:25 PM,08:29 AM,03:47 PM,-2,-3,-1,-3,9,99,94,0.1,993,0,6,94,6,linkoping
2018-01-19,-1,-4,0.1,7.2,1,13,09:29 AM,06:35 PM,08:28 AM,03:49 PM,-3,-4,-2,-4,8,69,94,0.2,1002,-1,5,76,5,linkoping
2018-01-20,-0,-3,0.2,2.7,1,20,09:49 AM,07:48 PM,08:26 AM,03:51 PM,-3,-5,-2,-5,12,95,92,0.2,1007,-0,7,130,7,linkoping
2018-01-21,-2,-5,0.0,7.3,2,28,10:06 AM,09:02 PM,08:25 AM,03:54 PM,-5,-5,-4,-5,8,37,92,0.0,1014,-2,9,121,4,linkoping
2018-01-22,-2,-6,0.0,4.7,1,35,10:22 AM,10:18 PM,08:23 AM,03:56 PM,-6,-6,-4,-6,7,65,92,0.0,1015,-2,7,179,4,linkoping
2018-01-23,-1,-4,0.2,2.8,1,42,10:38 AM,11:37 PM,08:21 AM,03:58 PM,-4,-6,-2,-6,19,84,86,0.3,1017,-1,9,178,12,linkoping
2018-01-24,8,3,0.0,4.9,2,49,10:55 AM,No moonset,08:19 AM,04:00 PM,3,1,5,1,37,91,86,4.5,1000,8,9,219,22,linkoping
2018-01-25,6,3,0.0,4.9,2,57,11:15 AM,12:57 AM,08:17 AM,04:03 PM,1,0,5,0,39,71,78,0.0,1000,6,10,239,24,linkoping
2018-01-26,5,2,0.0,4.9,1,64,11:38 AM,02:19 AM,08:16 AM,04:05 PM,1,0,3,0,20,73,83,0.2,1013,5,10,230,12,linkoping
2018-01-27,2,-0,0.0,7.9,2,71,12:09 PM,03:42 AM,08:14 AM,04:07 PM,-2,-3,1,-3,19,48,82,0.0,1020,2,10,242,12,linkoping
2018-01-28,6,2,0.0,3.0,1,78,12:50 PM,05:03 AM,08:12 AM,04:10 PM,1,-0,4,-0,28,92,83,0.1,1004,6,10,241,17,linkoping
2018-01-29,2,-0,2.3,3.0,1,86,01:46 PM,06:15 AM,08:10 AM,04:12 PM,-0,-2,1,-2,14,86,93,2.7,1002,2,5,218,9,linkoping
2018-01-30,1,-1,0.1,4.9,1,93,02:57 PM,07:14 AM,08:08 AM,04:14 PM,-2,-4,-0,-4,17,63,87,0.1,1009,1,10,289,11,linkoping
2018-01-31,2,-1,0.4,3.0,1,97,04:19 PM,07:59 AM,08:06 AM,04:17 PM,-0,-2,1,-2,20,89,89,0.4,1000,2,8,180,13,linkoping
2018-02-01,2,-2,2.0,4.9,1,88,05:47 PM,08:32 AM,08:03 AM,04:19 PM,-1,-3,0,-3,18,73,90,2.3,990,2,9,214,10,linkoping
2018-02-02,-4,-4,1.5,3.1,1,81,07:14 PM,08:58 AM,08:01 AM,04:22 PM,-4,-7,-3,-7,17,100,92,1.8,1002,-4,5,220,12,linkoping
2018-02-03,-3,-4,1.8,3.2,1,73,08:39 PM,09:19 AM,07:59 AM,04:24 PM,-5,-9,-3,-9,29,100,89,2.1,1008,-3,7,34,20,linkoping
2018-02-04,-4,-7,0.1,3.3,1,66,10:01 PM,09:37 AM,07:57 AM,04:27 PM,-7,-10,-4,-10,21,89,84,0.2,1026,-4,8,27,14,linkoping
2018-02-05,-5,-10,0.0,8.7,1,58,11:20 PM,09:53 AM,07:55 AM,04:29 PM,-9,-11,-8,-11,11,28,90,0.0,1032,-5,7,277,6,linkoping
2018-02-06,-7,-12,0.0,3.3,1,51,No moonrise,10:10 AM,07:53 AM,04:31 PM,-11,-12,-9,-12,10,63,88,0.0,1018,-7,8,315,6,linkoping
2018-02-07,-1,-8,0.5,5.1,1,43,12:35 AM,10:28 AM,07:50 AM,04:34 PM,-6,-8,-4,-8,16,65,87,0.6,1014,-1,8,241,9,linkoping
2018-02-08,2,-5,0.0,8.7,1,36,01:48 AM,10:49 AM,07:48 AM,04:36 PM,-3,-4,-1,-4,15,44,89,0.0,1016,2,9,224,8,linkoping
2018-02-09,1,-5,0.0,8.7,2,28,02:57 AM,11:15 AM,07:46 AM,04:39 PM,-5,-6,-3,-6,15,30,88,0.0,1019,1,9,182,8,linkoping
2018-02-10,1,-5,0.0,3.4,1,20,04:02 AM,11:46 AM,07:43 AM,04:41 PM,-4,-5,-2,-5,13,66,89,0.1,1017,1,7,143,8,linkoping
2018-02-11,-0,-7,0.8,5.2,1,13,05:01 AM,12:25 PM,07:41 AM,04:44 PM,-5,-7,-3,-7,20,72,89,0.9,1004,-0,6,131,13,linkoping
2018-02-12,2,-0,0.4,3.4,1,5,05:51 AM,01:13 PM,07:38 AM,04:46 PM,-1,-4,1,-4,27,90,84,0.5,995,2,9,168,18,linkoping
2018-02-13,2,-1,0.1,3.4,1,0,06:32 AM,02:10 PM,07:36 AM,04:49 PM,-2,-3,1,-3,21,90,83,0.1,1008,2,9,234,13,linkoping
2018-02-14,0,-3,0.0,8.7,1,0,07:06 AM,03:14 PM,07:33 AM,04:51 PM,-3,-4,-2,-4,11,34,92,0.0,1021,0,8,187,7,linkoping
2018-02-15,1,-6,0.0,5.2,1,0,07:33 AM,04:23 PM,07:31 AM,04:54 PM,-5,-7,-3,-7,21,63,86,0.0,1021,1,9,152,13,linkoping
2018-02-16,1,-2,0.6,3.5,1,2,07:55 AM,05:37 PM,07:28 AM,04:56 PM,-2,-4,-1,-4,15,98,92,0.7,1015,1,7,106,10,linkoping
2018-02-17,1,-3,0.6,3.5,1,10,08:13 AM,06:51 PM,07:26 AM,04:59 PM,-2,-2,-1,-2,6,96,92,0.7,1023,1,6,119,4,linkoping
2018-02-18,2,-5,0.3,3.7,1,17,08:30 AM,08:08 PM,07:23 AM,05:01 PM,-2,-4,-1,-4,12,87,92,0.4,1024,2,6,227,7,linkoping
2018-02-19,0,-4,1.2,3.7,1,25,08:46 AM,09:26 PM,07:20 AM,05:04 PM,-2,-5,-1,-5,18,100,93,1.4,1023,0,4,93,12,linkoping
2018-02-20,-2,-8,0.1,3.7,1,32,09:03 AM,10:45 PM,07:18 AM,05:06 PM,-7,-7,-5,-7,9,100,88,0.1,1028,-2,9,50,6,linkoping
2018-02-21,-3,-7,0.1,3.7,1,40,09:21 AM,No moonset,07:15 AM,05:08 PM,-7,-7,-5,-7,6,94,88,0.1,1027,-3,8,48,4,linkoping
2018-02-22,-3,-9,0.0,3.7,1,47,09:42 AM,12:05 AM,07:13 AM,05:11 PM,-7,-7,-6,-7,6,76,87,0.0,1029,-3,10,243,4,linkoping
2018-02-23,-2,-8,0.2,3.8,1,55,10:09 AM,01:26 AM,07:10 AM,05:13 PM,-6,-9,-5,-9,16,85,90,0.2,1029,-2,7,159,10,linkoping
2018-02-24,-5,-11,0.0,3.8,1,62,10:44 AM,02:45 AM,07:07 AM,05:16 PM,-10,-12,-8,-12,12,81,89,0.0,1038,-5,7,25,7,linkoping
2018-02-25,-6,-11,0.0,3.8,1,70,11:32 AM,03:59 AM,07:04 AM,05:18 PM,-10,-14,-9,-14,17,81,87,0.0,1039,-6,7,65,11,linkoping
2018-02-26,-5,-11,0.1,3.8,1,77,12:34 PM,05:01 AM,07:02 AM,05:21 PM,-10,-14,-8,-14,23,85,85,0.2,1036,-5,10,9,15,linkoping
2018-02-27,-9,-13,0.3,4.0,1,85,01:49 PM,05:51 AM,06:59 AM,05:23 PM,-13,-19,-11,-19,30,88,82,0.3,1037,-9,9,44,20,linkoping
2018-02-28,-8,-13,0.1,4.0,1,93,03:13 PM,06:28 AM,06:56 AM,05:25 PM,-13,-18,-11,-18,27,87,84,0.1,1042,-8,10,51,19,linkoping
2018-03-01,-5,-14,0.1,4.0,1,96,04:40 PM,06:57 AM,06:53 AM,05:28 PM,-11,-16,-10,-16,24,84,88,0.1,1033,-5,10,45,16,linkoping
2018-03-02,-4,-10,0.0,4.0,1,100,06:07 PM,07:20 AM,06:51 AM,05:30 PM,-8,-13,-7,-13,23,100,88,0.0,1019,-4,10,46,16,linkoping
2018-03-03,-4,-10,0.0,8.7,1,89,07:32 PM,07:39 AM,06:48 AM,05:32 PM,-9,-11,-7,-11,12,71,89,0.0,1013,-4,9,40,8,linkoping
2018-03-04,-3,-10,0.0,4.1,1,82,08:54 PM,07:57 AM,06:45 AM,05:35 PM,-8,-7,-7,-7,4,76,87,0.0,1010,-3,10,172,2,linkoping
2018-03-05,-2,-11,0.3,4.1,1,74,10:13 PM,08:13 AM,06:42 AM,05:37 PM,-7,-10,-6,-10,16,75,90,0.3,1006,-2,6,109,11,linkoping
2018-03-06,0,-3,1.9,4.1,1,67,11:29 PM,08:31 AM,06:39 AM,05:39 PM,-2,-5,-1,-5,18,100,95,2.3,1001,0,5,93,12,linkoping
2018-03-07,0,-2,0.1,4.1,1,60,No moonrise,08:51 AM,06:37 AM,05:42 PM,-2,-5,-1,-5,17,100,94,0.1,1002,0,7,82,12,linkoping
2018-03-08,-0,-4,0.9,4.2,1,53,12:42 AM,09:15 AM,06:34 AM,05:44 PM,-3,-5,-2,-5,15,100,94,1.1,999,-0,7,43,11,linkoping
2018-03-09,1,-4,0.1,4.2,1,45,01:50 AM,09:44 AM,06:31 AM,05:46 PM,-2,-3,-2,-3,8,95,95,0.1,1000,1,6,155,5,linkoping
2018-03-10,-1,-7,0.1,4.2,1,38,02:52 AM,10:20 AM,06:28 AM,05:49 PM,-5,-6,-4,-6,9,84,90,0.1,1008,-1,6,281,5,linkoping
2018-03-11,0,-8,0.3,4.2,1,31,03:46 AM,11:05 AM,06:25 AM,05:51 PM,-4,-7,-3,-7,17,85,93,1.8,1007,0,7,107,11,linkoping
2018-03-12,3,1,0.0,4.2,1,24,04:30 AM,11:59 AM,06:22 AM,05:53 PM,2,-1,2,-1,16,100,99,0.9,996,3,2,102,9,linkoping
2018-03-13,1,-1,0.0,4.3,1,16,05:07 AM,01:00 PM,06:20 AM,05:56 PM,-1,-3,0,-3,18,100,94,0.0,995,1,8,136,12,linkoping
2018-03-14,0,-6,0.0,8.7,1,9,05:36 AM,02:08 PM,06:17 AM,05:58 PM,-5,-5,-3,-5,10,46,87,0.0,1012,0,9,192,7,linkoping
2018-03-15,-2,-8,0.1,7.3,1,2,05:59 AM,03:20 PM,06:14 AM,06:00 PM,-8,-10,-6,-10,15,70,86,0.1,1022,-2,7,60,10,linkoping
2018-03-16,-3,-10,0.2,8.8,1,0,06:19 AM,04:35 PM,06:11 AM,06:02 PM,-10,-13,-7,-13,22,40,81,0.2,1027,-3,8,48,14,linkoping
