date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-07-03,18,12,0.0,14.5,4,1,02:59 AM,07:29 PM,03:32 AM,08:53 PM,10,14,15,14,25,19,72,0.7,1015,18,10,242,17,malmo
2016-07-04,19,12,0.0,13.7,4,0,03:56 AM,08:22 PM,03:33 AM,08:52 PM,9,15,15,15,22,41,67,0.2,1017,19,10,267,15,malmo
2016-07-05,19,11,0.0,12.2,4,0,05:00 AM,09:06 PM,03:34 AM,08:51 PM,12,16,16,16,15,63,77,2.8,1010,19,10,209,9,malmo
2016-07-06,18,12,0.0,13.0,4,6,06:10 AM,09:40 PM,03:35 AM,08:51 PM,11,13,15,13,40,63,79,4.3,1006,18,10,301,27,malmo
2016-07-07,19,12,0.0,12.2,4,14,07:22 AM,10:08 PM,03:36 AM,08:50 PM,9,15,15,15,30,66,69,0.0,1015,19,10,283,21,malmo
2016-07-08,20,14,0.0,10.7,4,21,08:34 AM,10:32 PM,03:37 AM,08:49 PM,13,16,16,16,21,84,79,3.1,1012,20,10,231,14,malmo
2016-07-09,19,14,0.0,11.5,4,28,09:44 AM,10:53 PM,03:38 AM,08:48 PM,12,16,17,16,23,72,78,0.5,1011,19,10,285,16,malmo
2016-07-10,20,14,0.0,11.4,4,35,10:52 AM,11:13 PM,03:39 AM,08:47 PM,15,17,17,17,23,82,90,6.7,1010,20,9,222,14,malmo
2016-07-11,21,16,0.0,14.5,5,43,11:59 AM,11:33 PM,03:41 AM,08:46 PM,15,18,18,18,27,49,81,1.4,1005,21,10,223,19,malmo
2016-07-12,20,16,0.0,13.0,4,50,01:05 PM,11:53 PM,03:42 AM,08:45 PM,14,18,18,18,31,47,77,0.0,1007,20,10,239,21,malmo
2016-07-13,19,13,0.0,14.5,5,57,02:11 PM,No moonset,03:43 AM,08:44 PM,11,16,16,16,15,30,72,0.0,1011,19,10,260,11,malmo
2016-07-14,19,12,0.0,14.5,5,65,03:16 PM,12:16 AM,03:45 AM,08:42 PM,10,16,16,16,14,26,70,0.0,1012,19,10,280,10,malmo
2016-07-15,20,14,0.0,11.4,4,72,04:19 PM,12:42 AM,03:46 AM,08:41 PM,12,16,17,16,26,70,78,0.3,1014,20,8,295,19,malmo
2016-07-16,18,14,0.0,11.4,4,79,05:21 PM,01:14 AM,03:48 AM,08:40 PM,12,16,16,16,25,69,78,0.0,1019,18,10,245,18,malmo
2016-07-17,18,13,0.0,12.9,4,86,06:17 PM,01:52 AM,03:49 AM,08:38 PM,11,15,16,15,21,57,72,0.0,1016,18,10,271,15,malmo
2016-07-18,20,15,0.0,12.9,4,94,07:08 PM,02:37 AM,03:51 AM,08:37 PM,14,18,18,18,24,61,78,1.2,1013,20,10,244,16,malmo
2016-07-19,20,15,0.0,12.9,4,100,07:52 PM,03:33 AM,03:52 AM,08:35 PM,13,18,18,18,19,57,76,0.6,1012,20,10,226,13,malmo
2016-07-20,21,15,0.0,12.9,4,100,08:29 PM,04:36 AM,03:54 AM,08:34 PM,13,18,18,18,24,57,73,0.7,1012,21,10,198,16,malmo
2016-07-21,20,15,0.0,12.9,4,85,09:01 PM,05:47 AM,03:55 AM,08:32 PM,13,18,18,18,25,56,75,0.7,1012,20,10,217,16,malmo
2016-07-22,22,15,0.0,12.9,5,77,09:29 PM,07:02 AM,03:57 AM,08:31 PM,14,19,20,19,20,59,75,0.4,1013,22,10,195,13,malmo
2016-07-23,21,16,0.0,12.9,4,70,09:53 PM,08:19 AM,03:59 AM,08:29 PM,14,19,19,19,21,56,74,1.0,1014,21,9,214,14,malmo
2016-07-24,21,15,0.0,12.8,4,63,10:17 PM,09:39 AM,04:00 AM,08:27 PM,14,18,19,18,21,56,75,0.5,1015,21,10,179,13,malmo
2016-07-25,21,16,0.0,12.8,4,55,10:41 PM,10:58 AM,04:02 AM,08:26 PM,14,19,19,19,24,62,74,0.4,1012,21,10,166,15,malmo
2016-07-26,22,16,0.0,12.8,5,48,11:07 PM,12:18 PM,04:04 AM,08:24 PM,14,19,20,19,20,60,71,0.1,1013,22,10,199,13,malmo
2016-07-27,23,16,0.0,12.7,5,41,11:37 PM,01:38 PM,04:05 AM,08:22 PM,15,19,20,19,18,55,75,1.1,1013,23,10,177,11,malmo
2016-07-28,21,13,0.0,13.6,4,34,No moonrise,02:56 PM,04:07 AM,08:20 PM,14,18,19,18,13,36,75,0.3,1013,21,10,275,9,malmo
2016-07-29,22,13,0.0,13.6,5,26,12:11 AM,04:09 PM,04:09 AM,08:18 PM,14,19,19,19,15,31,74,3.1,1010,22,10,164,10,malmo
2016-07-30,22,15,0.0,14.5,4,19,12:53 AM,05:16 PM,04:11 AM,08:17 PM,14,18,19,18,15,32,78,1.8,1009,22,10,266,10,malmo
2016-07-31,20,14,0.0,14.5,4,15,01:45 AM,06:13 PM,04:12 AM,08:15 PM,11,17,17,17,15,24,72,0.5,1012,20,9,253,10,malmo
2016-08-01,20,14,0.0,13.6,4,5,02:44 AM,07:00 PM,04:14 AM,08:13 PM,11,17,17,17,21,31,70,0.1,1013,20,10,263,14,malmo
2016-08-02,19,13,0.0,14.5,4,0,03:51 AM,07:38 PM,04:16 AM,08:11 PM,10,16,16,16,16,25,69,0.7,1014,19,10,253,11,malmo
2016-08-03,19,14,0.0,11.8,4,0,05:02 AM,08:09 PM,04:18 AM,08:09 PM,14,17,17,17,27,45,80,0.6,1009,19,10,198,17,malmo
2016-08-04,21,16,0.0,13.6,4,2,06:14 AM,08:35 PM,04:20 AM,08:07 PM,15,18,18,18,26,37,80,0.3,1007,21,10,227,18,malmo
2016-08-05,21,15,0.0,14.5,5,10,07:25 AM,08:57 PM,04:22 AM,08:05 PM,14,18,18,18,19,28,76,0.0,1012,21,10,235,13,malmo
2016-08-06,19,15,0.0,13.6,4,17,08:35 AM,09:18 PM,04:24 AM,08:03 PM,11,16,16,16,28,46,70,1.2,1018,19,10,281,20,malmo
2016-08-07,20,13,0.0,10.8,4,24,09:43 AM,09:38 PM,04:25 AM,08:00 PM,12,16,17,16,29,65,73,0.0,1020,20,10,255,20,malmo
2016-08-08,20,15,0.0,12.5,4,32,10:50 AM,09:58 PM,04:27 AM,07:58 PM,13,18,18,18,34,48,74,0.3,1012,20,10,241,24,malmo
2016-08-09,17,13,0.0,14.5,5,39,11:56 AM,10:20 PM,04:29 AM,07:56 PM,6,14,15,14,34,42,57,0.0,1013,17,10,261,25,malmo
2016-08-10,16,12,0.0,14.5,3,46,01:01 PM,10:44 PM,04:31 AM,07:54 PM,7,12,13,12,29,30,64,1.3,1013,16,10,268,21,malmo
2016-08-11,16,11,0.0,12.5,3,53,02:05 PM,11:13 PM,04:33 AM,07:52 PM,6,12,13,12,26,49,64,0.1,1016,16,10,268,18,malmo
2016-08-12,18,11,0.0,9.5,4,61,03:07 PM,11:48 PM,04:35 AM,07:50 PM,12,15,15,15,22,87,82,0.0,1017,18,10,205,15,malmo
2016-08-13,18,15,0.0,9.4,4,68,04:05 PM,No moonset,04:37 AM,07:47 PM,14,17,17,17,31,94,82,0.2,1015,18,10,250,21,malmo
2016-08-14,18,14,0.0,12.5,4,75,04:58 PM,12:29 AM,04:39 AM,07:45 PM,11,15,16,15,27,66,77,1.1,1018,18,10,287,19,malmo
2016-08-15,19,13,0.0,13.5,4,82,05:45 PM,01:20 AM,04:41 AM,07:43 PM,11,15,15,15,20,25,78,0.1,1021,19,10,302,13,malmo
2016-08-16,19,13,0.0,14.5,5,90,06:25 PM,02:20 AM,04:43 AM,07:40 PM,10,16,16,16,18,19,70,0.1,1019,19,10,293,12,malmo
2016-08-17,21,12,0.0,13.5,4,97,07:00 PM,03:28 AM,04:45 AM,07:38 PM,11,17,17,17,22,31,69,0.2,1015,21,9,284,15,malmo
2016-08-18,16,12,0.0,9.3,4,100,07:30 PM,04:42 AM,04:47 AM,07:36 PM,12,14,14,14,19,84,85,0.1,1009,16,10,262,13,malmo
2016-08-19,20,12,0.0,14.5,5,88,07:57 PM,06:00 AM,04:49 AM,07:33 PM,12,16,16,16,11,28,77,0.0,1011,20,9,266,7,malmo
2016-08-20,21,15,0.0,11.4,4,81,08:21 PM,07:21 AM,04:51 AM,07:31 PM,14,18,18,18,18,48,78,0.0,1012,21,10,166,11,malmo
2016-08-21,22,14,0.0,14.5,5,74,08:46 PM,08:43 AM,04:52 AM,07:29 PM,13,18,19,18,12,13,74,0.6,1014,22,9,182,8,malmo
2016-08-22,21,14,0.0,14.5,5,67,09:12 PM,10:05 AM,04:54 AM,07:26 PM,13,18,18,18,17,27,74,0.0,1020,21,10,232,12,malmo
2016-08-23,21,14,0.0,11.3,4,59,09:41 PM,11:26 AM,04:56 AM,07:24 PM,15,18,18,18,19,67,85,1.0,1023,21,10,290,13,malmo
2016-08-24,22,12,0.0,14.5,5,52,10:13 PM,12:45 PM,04:58 AM,07:21 PM,14,18,19,18,11,11,79,0.0,1026,22,8,166,7,malmo
2016-08-25,23,17,0.0,14.2,6,45,10:53 PM,02:00 PM,05:00 AM,07:19 PM,15,22,22,21,25,6,70,0.0,1021,23,10,161,16,malmo
2016-08-26,27,19,0.0,14.1,6,38,11:41 PM,03:08 PM,05:02 AM,07:16 PM,15,22,22,22,27,6,66,0.4,1016,27,10,210,16,malmo
2016-08-27,22,15,0.0,14.1,5,30,No moonrise,04:07 PM,05:04 AM,07:14 PM,12,18,19,18,14,7,68,0.0,1021,22,10,239,9,malmo
2016-08-28,21,15,0.0,13.4,4,23,12:36 AM,04:57 PM,05:06 AM,07:11 PM,14,17,18,17,24,42,79,6.0,1014,21,9,111,14,malmo
2016-08-29,17,15,0.0,9.9,4,16,01:39 AM,05:37 PM,05:08 AM,07:09 PM,13,16,17,16,33,72,82,0.4,1011,17,10,272,22,malmo
2016-08-30,20,14,0.0,13.3,4,8,02:47 AM,06:10 PM,05:10 AM,07:06 PM,11,16,17,16,26,43,68,0.0,1021,20,10,287,18,malmo
2016-08-31,21,16,0.0,13.9,5,5,03:58 AM,06:37 PM,05:12 AM,07:03 PM,13,19,19,19,16,16,71,0.0,1022,21,10,231,13,malmo
2016-09-01,20,15,0.0,11.0,4,0,05:09 AM,07:01 PM,05:14 AM,07:01 PM,13,17,17,17,18,37,73,0.0,1018,20,10,262,12,malmo
2016-09-02,18,14,0.0,9.6,4,0,06:18 AM,07:22 PM,05:16 AM,06:58 PM,12,16,16,16,23,69,77,0.0,1017,18,10,247,16,malmo
2016-09-03,20,15,0.0,12.0,4,6,07:28 AM,07:43 PM,05:18 AM,06:56 PM,13,17,17,17,24,72,75,1.3,1013,20,9,253,16,malmo
2016-09-04,15,14,0.0,8.3,3,14,08:35 AM,08:02 PM,05:20 AM,06:53 PM,13,14,14,14,16,92,90,6.4,1008,15,9,144,11,malmo
2016-09-05,20,13,0.0,13.3,5,21,09:42 AM,08:23 PM,05:22 AM,06:50 PM,12,16,17,16,17,15,76,0.1,1016,20,10,138,11,malmo
2016-09-06,20,13,0.0,13.2,5,29,10:47 AM,08:47 PM,05:24 AM,06:48 PM,12,16,16,16,17,12,76,0.0,1026,20,10,234,11,malmo
2016-09-07,21,16,0.0,8.3,4,36,11:51 AM,09:14 PM,05:25 AM,06:45 PM,15,18,19,18,19,57,80,0.0,1022,21,10,225,12,malmo
2016-09-08,23,14,0.0,13.2,6,44,12:53 PM,09:45 PM,05:27 AM,06:43 PM,15,19,20,19,17,6,76,0.0,1015,23,10,139,11,malmo
2016-09-09,22,14,0.0,13.1,6,51,01:53 PM,10:23 PM,05:29 AM,06:40 PM,15,19,20,19,14,15,80,0.0,1015,22,9,246,9,malmo
2016-09-10,22,14,0.0,13.1,5,59,02:47 PM,11:09 PM,05:31 AM,06:37 PM,15,19,19,19,13,0,78,0.0,1017,22,10,218,8,malmo
2016-09-11,23,14,0.0,13.0,6,66,03:37 PM,No moonset,05:33 AM,06:35 PM,14,19,20,19,21,19,75,0.0,1017,23,10,211,13,malmo
2016-09-12,22,13,0.0,13.0,5,74,04:19 PM,12:03 AM,05:35 AM,06:32 PM,13,18,18,18,16,11,75,0.0,1021,22,10,115,10,malmo
2016-09-13,25,16,0.0,12.9,6,82,04:56 PM,01:07 AM,05:37 AM,06:29 PM,15,20,20,20,23,6,73,0.0,1021,25,10,112,13,malmo
2016-09-14,24,16,0.0,12.9,6,89,05:28 PM,02:17 AM,05:39 AM,06:27 PM,13,20,20,20,17,27,66,0.0,1020,24,10,120,10,malmo
2016-09-15,24,16,0.0,12.8,6,97,05:56 PM,03:34 AM,05:41 AM,06:24 PM,14,20,20,20,11,18,69,0.0,1019,24,10,122,7,malmo
2016-09-16,21,16,0.0,11.9,4,100,06:22 PM,04:55 AM,05:43 AM,06:22 PM,13,18,18,18,25,29,74,0.0,1016,21,10,97,17,malmo
2016-09-17,18,13,0.0,12.7,4,88,06:47 PM,06:18 AM,05:45 AM,06:19 PM,11,15,16,15,26,51,74,0.0,1019,18,10,71,19,malmo
2016-09-18,16,12,0.0,12.7,3,81,07:14 PM,07:42 AM,05:46 AM,06:16 PM,8,13,14,13,23,50,68,0.1,1021,16,10,67,16,malmo
2016-09-19,17,13,0.0,7.9,4,73,07:42 PM,09:07 AM,05:48 AM,06:14 PM,8,14,15,14,13,80,65,0.0,1021,17,10,120,9,malmo
2016-09-20,19,12,0.0,10.5,4,66,08:14 PM,10:29 AM,05:50 AM,06:11 PM,11,15,16,15,16,48,78,0.3,1020,19,10,226,10,malmo
2016-09-21,17,11,0.0,11.8,4,58,08:52 PM,11:49 AM,05:52 AM,06:09 PM,10,14,14,14,15,34,76,0.1,1022,17,10,94,10,malmo
2016-09-22,18,11,0.0,12.5,5,50,09:38 PM,01:01 PM,05:54 AM,06:06 PM,10,14,14,14,11,28,76,0.0,1023,18,10,159,7,malmo
2016-09-23,19,12,0.0,12.5,5,43,10:31 PM,02:03 PM,05:56 AM,06:03 PM,10,15,15,15,17,45,73,0.0,1020,19,10,246,10,malmo
2016-09-24,18,13,0.0,12.4,5,35,11:32 PM,02:56 PM,05:58 AM,06:01 PM,9,14,15,14,20,24,72,0.0,1023,18,10,258,13,malmo
2016-09-25,18,13,0.0,11.6,5,28,No moonrise,03:38 PM,06:00 AM,05:58 PM,10,15,15,15,23,15,73,0.0,1022,18,10,156,15,malmo
2016-09-26,18,13,0.0,8.7,5,20,12:38 AM,04:12 PM,06:02 AM,05:56 PM,11,15,16,15,21,15,73,0.0,1022,18,10,148,13,malmo
2016-09-27,18,12,0.0,8.7,5,13,01:47 AM,04:41 PM,06:04 AM,05:53 PM,10,15,15,15,19,30,74,0.0,1024,18,10,159,11,malmo
2016-09-28,18,16,0.0,5.8,4,5,02:57 AM,05:05 PM,06:05 AM,05:51 PM,11,17,17,17,39,75,70,0.1,1014,18,10,249,26,malmo
2016-09-29,18,15,0.0,4.3,4,0,04:06 AM,05:27 PM,06:07 AM,05:48 PM,13,16,17,16,42,88,80,1.0,1007,18,10,237,27,malmo
2016-09-30,16,13,0.0,7.2,3,0,05:15 AM,05:47 PM,06:09 AM,05:45 PM,8,13,15,13,36,49,64,0.0,1007,16,10,253,25,malmo
2016-10-01,16,12,0.0,8.7,4,0,06:23 AM,06:07 PM,06:11 AM,05:43 PM,9,13,14,13,20,22,75,0.0,1011,16,10,202,14,malmo
2016-10-02,14,12,0.0,4.2,3,2,07:30 AM,06:27 PM,06:13 AM,05:40 PM,10,11,12,11,22,79,86,4.3,1011,14,9,73,15,malmo
2016-10-03,15,10,0.0,7.2,3,9,08:36 AM,06:50 PM,06:15 AM,05:38 PM,9,11,13,11,32,58,80,6.3,1024,15,9,49,22,malmo
2016-10-04,13,7,0.0,8.7,4,17,09:41 AM,07:15 PM,06:17 AM,05:35 PM,4,7,10,7,27,8,66,0.0,1039,13,10,45,19,malmo
2016-10-05,11,6,0.0,8.7,3,24,10:43 AM,07:45 PM,06:19 AM,05:33 PM,2,5,8,5,32,11,68,0.0,1036,11,10,33,22,malmo
2016-10-06,13,9,0.0,4.2,3,31,11:44 AM,08:19 PM,06:21 AM,05:30 PM,5,8,10,8,35,80,71,0.0,1028,13,10,43,24,malmo
2016-10-07,11,8,0.0,5.7,3,38,12:39 PM,09:01 PM,06:23 AM,05:27 PM,5,8,10,8,29,78,69,0.0,1025,11,10,44,20,malmo
2016-10-08,11,8,0.0,4.1,2,46,01:30 PM,09:51 PM,06:25 AM,05:25 PM,4,6,9,6,30,85,73,0.2,1025,11,10,29,21,malmo
2016-10-09,10,6,0.0,4.1,2,53,02:14 PM,10:49 PM,06:27 AM,05:22 PM,5,5,8,5,26,91,83,1.3,1024,10,9,39,18,malmo
2016-10-10,10,7,0.0,4.1,2,60,02:52 PM,11:55 PM,06:29 AM,05:20 PM,7,6,9,6,29,93,90,3.0,1025,10,9,49,20,malmo
2016-10-11,9,7,0.0,4.1,2,67,03:26 PM,No moonset,06:31 AM,05:17 PM,5,4,8,4,33,86,82,0.3,1026,9,9,57,23,malmo
2016-10-12,9,7,0.0,4.1,2,75,03:55 PM,01:07 AM,06:33 AM,05:15 PM,5,5,8,5,33,85,80,0.3,1028,9,9,61,23,malmo
2016-10-13,11,8,0.0,4.0,2,82,04:21 PM,02:24 AM,06:35 AM,05:12 PM,6,6,9,6,34,83,80,0.1,1027,11,10,77,24,malmo
2016-10-14,11,8,0.0,7.1,2,89,04:46 PM,03:46 AM,06:37 AM,05:10 PM,5,6,10,6,38,40,73,0.0,1023,11,10,98,26,malmo
2016-10-15,12,8,0.0,5.6,3,97,05:12 PM,05:10 AM,06:39 AM,05:07 PM,5,7,10,7,44,64,70,1.2,1020,12,10,101,30,malmo
2016-10-16,8,7,0.0,4.0,2,100,05:39 PM,06:36 AM,06:41 AM,05:05 PM,6,5,8,5,27,100,89,3.0,1026,8,9,115,19,malmo
2016-10-17,9,8,0.0,4.0,2,89,06:10 PM,08:02 AM,06:43 AM,05:02 PM,7,6,9,6,26,100,89,0.1,1026,9,10,134,18,malmo
2016-10-18,10,9,0.0,4.0,2,82,06:46 PM,09:27 AM,06:45 AM,05:00 PM,8,7,9,7,17,99,91,0.1,1020,10,10,147,12,malmo
2016-10-19,11,10,0.0,3.8,3,74,07:30 PM,10:45 AM,06:47 AM,04:57 PM,9,8,10,8,25,98,91,0.0,1015,11,8,92,17,malmo
2016-10-20,12,9,0.0,8.7,2,67,08:22 PM,11:55 AM,06:49 AM,04:55 PM,7,8,10,8,22,72,86,0.9,1017,12,8,92,14,malmo
2016-10-21,9,8,0.0,3.8,2,60,09:23 PM,12:53 PM,06:51 AM,04:53 PM,7,6,8,6,28,100,90,6.1,1016,9,9,75,19,malmo
2016-10-22,8,6,0.0,3.7,2,53,10:28 PM,01:40 PM,06:53 AM,04:50 PM,6,4,7,4,23,95,90,1.4,1015,8,9,58,16,malmo
2016-10-23,9,6,0.0,7.0,2,45,11:38 PM,02:16 PM,06:56 AM,04:48 PM,5,5,7,5,19,61,88,0.3,1017,9,9,99,12,malmo
2016-10-24,10,6,0.0,7.0,2,38,No moonrise,02:46 PM,06:58 AM,04:46 PM,6,6,8,6,17,63,88,0.4,1020,10,8,63,11,malmo
2016-10-25,9,4,0.0,7.0,2,31,12:48 AM,03:12 PM,07:00 AM,04:43 PM,5,5,7,5,16,56,88,0.3,1022,9,8,117,10,malmo
2016-10-26,9,2,0.0,3.5,2,23,01:57 AM,03:34 PM,07:02 AM,04:41 PM,4,5,6,5,14,68,85,0.0,1028,9,10,173,9,malmo
2016-10-27,12,8,0.0,3.5,3,16,03:06 AM,03:54 PM,07:04 AM,04:39 PM,9,8,10,8,27,92,91,0.8,1025,12,10,238,18,malmo
2016-10-28,12,9,0.0,8.7,3,9,04:13 AM,04:13 PM,07:06 AM,04:36 PM,8,8,11,8,42,58,83,1.3,1020,12,10,268,27,malmo
2016-10-29,10,7,0.0,8.7,3,2,05:20 AM,04:33 PM,07:08 AM,04:34 PM,4,5,9,5,39,25,72,0.2,1024,10,10,307,25,malmo
2016-10-30,10,6,0.0,8.7,3,0,06:26 AM,04:54 PM,07:10 AM,04:32 PM,3,5,7,5,22,26,73,0.0,1027,10,10,325,13,malmo
2016-10-31,10,5,0.0,3.4,2,0,07:32 AM,05:18 PM,07:12 AM,04:30 PM,7,6,8,6,16,85,94,0.5,1025,10,5,280,9,malmo
2016-11-01,11,8,0.0,5.2,2,6,08:36 AM,05:46 PM,07:15 AM,04:28 PM,7,6,9,6,34,88,87,0.1,1012,11,10,266,22,malmo
2016-11-02,6,3,0.0,3.4,1,13,09:38 AM,06:18 PM,07:17 AM,04:26 PM,0,1,5,1,37,82,72,0.0,1006,6,10,327,26,malmo
2016-11-03,5,2,0.0,6.9,1,21,10:35 AM,06:57 PM,07:19 AM,04:24 PM,-1,0,3,0,19,48,73,0.0,1017,5,10,305,12,malmo
2016-11-04,7,5,0.0,3.4,2,28,11:27 AM,07:44 PM,07:21 AM,04:22 PM,5,4,6,4,18,100,92,3.7,1011,7,8,203,12,malmo
2016-11-05,7,6,0.0,3.4,2,36,12:13 PM,08:38 PM,07:23 AM,04:19 PM,5,4,7,4,22,98,89,2.3,1001,7,10,164,15,malmo
2016-11-06,6,2,0.1,3.3,1,43,12:53 PM,09:39 PM,07:25 AM,04:18 PM,2,1,4,1,26,87,89,0.1,1000,6,7,120,18,malmo
2016-11-07,1,-2,0.0,6.9,1,51,01:27 PM,10:47 PM,07:27 AM,04:16 PM,-4,-5,-0,-5,25,59,78,0.0,1010,1,10,27,17,malmo
2016-11-08,-0,-3,1.0,8.7,1,58,01:56 PM,12:00 AM,07:29 AM,04:14 PM,-6,-5,-1,-5,17,44,72,1.2,1011,-0,9,42,12,malmo
2016-11-09,3,-0,0.1,3.3,1,66,02:22 PM,No moonset,07:31 AM,04:12 PM,-0,-1,2,-1,18,92,84,1.5,1007,3,9,138,11,malmo
2016-11-10,2,-0,0.0,8.7,1,74,02:46 PM,01:17 AM,07:33 AM,04:10 PM,-0,-2,1,-2,18,41,90,0.2,1010,2,9,59,12,malmo
2016-11-11,3,-1,0.0,8.7,2,81,03:11 PM,02:37 AM,07:36 AM,04:08 PM,-0,-3,1,-3,23,16,89,0.0,1021,3,10,55,14,malmo
2016-11-12,5,-1,0.0,8.7,2,89,03:36 PM,04:01 AM,07:38 AM,04:06 PM,-1,-0,2,-0,13,12,83,0.0,1028,5,10,162,7,malmo
2016-11-13,4,2,0.0,5.1,1,96,04:04 PM,05:27 AM,07:40 AM,04:05 PM,-1,-1,3,-1,22,47,74,0.0,1030,4,10,222,12,malmo
2016-11-14,4,2,0.0,8.6,1,100,04:37 PM,06:53 AM,07:42 AM,04:03 PM,-1,-1,3,-1,30,31,76,0.0,1030,4,10,231,19,malmo
2016-11-15,8,4,0.0,3.2,2,89,05:17 PM,08:17 AM,07:44 AM,04:01 PM,5,2,6,2,33,93,94,2.9,1016,8,9,247,21,malmo
2016-11-16,8,5,0.0,3.2,2,81,06:06 PM,09:35 AM,07:46 AM,04:00 PM,6,4,7,4,28,76,92,0.1,1009,8,9,249,17,malmo
2016-11-17,8,6,0.0,8.1,3,74,07:05 PM,10:41 AM,07:48 AM,03:58 PM,5,3,6,3,29,23,88,0.0,1000,8,10,224,17,malmo
2016-11-18,8,6,0.0,3.0,2,66,08:12 PM,11:35 AM,07:50 AM,03:57 PM,5,3,7,3,38,91,88,2.4,994,8,10,213,25,malmo
2016-11-19,7,5,0.0,6.8,2,58,09:23 PM,12:17 PM,07:52 AM,03:55 PM,3,2,6,2,33,66,84,0.0,1004,7,10,210,21,malmo
2016-11-20,8,5,0.0,6.8,2,51,10:35 PM,12:51 PM,07:53 AM,03:54 PM,4,2,6,2,44,75,82,0.9,1003,8,10,184,27,malmo
2016-11-21,10,8,0.0,3.0,2,43,11:46 PM,01:18 PM,07:55 AM,03:52 PM,7,6,9,6,31,76,86,0.0,1006,10,9,167,18,malmo
2016-11-22,10,8,0.0,4.9,2,36,No moonrise,01:41 PM,07:57 AM,03:51 PM,8,7,9,7,22,72,91,0.0,1010,10,10,172,13,malmo
2016-11-23,10,7,0.0,7.9,3,28,12:56 AM,02:01 PM,07:59 AM,03:50 PM,7,7,8,7,14,39,91,0.0,1019,10,9,246,8,malmo
2016-11-24,7,4,0.0,7.5,3,21,02:04 AM,02:20 PM,08:01 AM,03:48 PM,3,3,6,3,23,17,84,0.0,1024,7,10,314,14,malmo
2016-11-25,6,3,0.0,6.7,2,13,03:11 AM,02:40 PM,08:03 AM,03:47 PM,4,2,5,2,20,40,93,0.0,1024,6,6,283,12,malmo
2016-11-26,9,5,0.0,2.8,2,6,04:17 AM,03:00 PM,08:04 AM,03:46 PM,5,3,7,3,40,64,88,0.2,1012,9,10,279,25,malmo
2016-11-27,5,1,0.0,7.4,2,0,05:23 AM,03:23 PM,08:06 AM,03:45 PM,-2,-1,4,-1,37,1,68,0.0,1014,5,10,298,23,malmo
2016-11-28,2,-1,0.0,7.4,2,0,06:27 AM,03:49 PM,08:08 AM,03:44 PM,-6,-4,1,-4,29,14,61,0.0,1029,2,10,165,18,malmo
2016-11-29,5,2,0.0,2.7,1,0,07:31 AM,04:19 PM,08:10 AM,03:43 PM,1,-0,4,-0,37,82,80,0.1,1027,5,10,282,23,malmo
2016-11-30,6,5,0.0,2.7,2,2,08:30 AM,04:56 PM,08:11 AM,03:42 PM,3,2,6,2,38,85,84,0.8,1017,6,10,285,24,malmo
2016-12-01,7,5,0.0,2.7,2,9,09:25 AM,05:40 PM,08:13 AM,03:41 PM,5,3,7,3,36,85,89,1.9,1007,7,9,296,22,malmo
2016-12-02,4,1,0.0,7.3,2,16,10:14 AM,06:31 PM,08:14 AM,03:40 PM,-2,-2,3,-2,34,4,71,0.0,1015,4,10,346,21,malmo
2016-12-03,4,0,0.0,4.7,1,23,10:55 AM,07:30 PM,08:16 AM,03:40 PM,-2,-1,2,-1,21,67,77,0.0,1024,4,10,308,12,malmo
2016-12-04,5,1,0.0,6.7,1,31,11:31 AM,08:35 PM,08:17 AM,03:39 PM,3,1,4,1,23,64,93,0.0,1026,5,9,273,14,malmo
2016-12-05,6,4,0.0,2.7,2,38,12:01 PM,09:45 PM,08:19 AM,03:38 PM,3,1,5,1,34,85,89,0.1,1023,6,10,277,22,malmo
2016-12-06,3,0,0.0,7.2,2,45,12:27 PM,10:59 PM,08:20 AM,03:38 PM,-1,0,2,0,13,30,80,0.0,1028,3,9,119,8,malmo
2016-12-07,6,2,0.0,2.7,1,52,12:51 PM,No moonset,08:22 AM,03:37 PM,3,0,4,0,33,89,90,0.0,1026,6,10,212,21,malmo
2016-12-08,10,8,0.0,4.7,2,60,01:14 PM,12:15 AM,08:23 AM,03:37 PM,8,6,9,6,46,77,91,0.1,1016,10,10,267,26,malmo
2016-12-09,8,7,0.0,7.1,2,67,01:37 PM,01:34 AM,08:24 AM,03:37 PM,6,4,7,4,33,64,92,0.2,1017,8,9,271,19,malmo
2016-12-10,9,7,0.0,2.7,2,74,02:02 PM,02:56 AM,08:26 AM,03:36 PM,8,5,8,5,36,94,94,5.8,1012,9,9,269,21,malmo
2016-12-11,7,5,0.0,2.7,2,82,02:31 PM,04:20 AM,08:27 AM,03:36 PM,5,3,6,3,26,95,94,1.1,1008,7,10,286,16,malmo
2016-12-12,2,0,0.1,7.1,2,89,03:06 PM,05:44 AM,08:28 AM,03:36 PM,-2,-2,2,-2,21,37,79,0.1,1023,2,8,112,13,malmo
2016-12-13,5,2,0.0,2.7,1,96,03:50 PM,07:05 AM,08:29 AM,03:36 PM,3,1,4,1,22,93,93,0.1,1022,5,10,251,14,malmo
