,flow SE2 > SE3,flow SE4 > SE3,flow NO1 > SE3,flow DK1 > SE3,flow FI > SE3
2016-04-17 15:00:00,333.7,0.0,0.0,508.0,0.0
2016-04-17 16:00:00,228.8,0.0,0.0,501.0,0.0
2016-04-17 17:00:00,572.2,0.0,0.0,520.0,0.0
2016-04-17 18:00:00,1181.6,0.0,0.0,508.0,0.0
2016-04-17 19:00:00,2345.6,0.0,0.0,484.0,0.0
2016-04-17 20:00:00,2918.7,0.0,0.0,459.0,0.0
2016-04-17 21:00:00,2895.2,0.0,0.0,424.0,0.0
2016-04-17 22:00:00,2621.6,0.0,0.0,268.7,0.0
2016-04-17 23:00:00,2017.3,0.0,0.0,0.0,0.0
2016-04-18 00:00:00,1189.6,0.0,0.0,0.0,0.0
2016-04-18 01:00:00,936.1,0.0,0.0,0.0,0.0
2016-04-18 02:00:00,716.7,0.0,0.0,6.7,0.0
2016-04-18 03:00:00,553.0,0.0,0.0,459.0,0.0
2016-04-18 04:00:00,242.3,0.0,0.0,517.7,0.0
2016-04-18 05:00:00,1488.8,0.0,0.0,429.4,0.0
2016-04-18 06:00:00,3326.1,0.0,0.0,216.8,0.0
2016-04-18 07:00:00,4665.5,0.0,0.0,0.0,0.0
2016-04-18 08:00:00,4667.9,0.0,0.0,3.4,0.0
2016-04-18 09:00:00,4547.7,0.0,0.0,193.4,0.0
2016-04-18 10:00:00,4256.9,0.0,0.0,492.3,0.0
2016-04-18 11:00:00,4138.2,0.0,0.0,736.2,0.0
2016-04-18 12:00:00,3689.9,0.0,0.0,740.0,0.0
2016-04-18 13:00:00,3412.5,0.0,0.0,740.0,0.0
2016-04-18 14:00:00,3429.4,0.0,0.0,660.7,0.0
2016-04-18 15:00:00,3171.0,0.0,0.0,718.4,0.0
2016-04-18 16:00:00,3047.9,0.0,0.0,554.1,0.0
2016-04-18 17:00:00,3619.1,0.0,0.0,263.3,0.0
2016-04-18 18:00:00,3562.7,0.0,0.0,172.4,0.0
2016-04-18 19:00:00,3516.0,0.0,0.0,189.2,0.0
2016-04-18 20:00:00,3465.5,0.0,0.0,328.6,0.0
2016-04-18 21:00:00,3324.0,0.0,0.0,0.4,0.0
2016-04-18 22:00:00,2901.8,0.0,0.0,0.0,0.0
2016-04-18 23:00:00,1569.5,0.0,0.0,0.0,0.0
2016-04-19 00:00:00,1097.0,0.0,0.0,0.0,0.0
2016-04-19 01:00:00,730.6,0.0,0.0,0.0,0.0
2016-04-19 02:00:00,642.6,0.0,0.0,0.0,0.0
2016-04-19 03:00:00,669.8,0.0,0.0,80.5,0.0
2016-04-19 04:00:00,723.7,0.0,0.0,481.0,0.0
2016-04-19 05:00:00,1240.8,0.0,0.0,553.0,0.0
2016-04-19 06:00:00,2908.8,0.0,0.0,540.5,0.0
2016-04-19 07:00:00,4054.4,0.0,0.0,720.1,0.0
2016-04-19 08:00:00,4203.3,0.0,0.0,740.0,0.0
2016-04-19 09:00:00,3975.8,0.0,0.0,740.0,0.0
2016-04-19 10:00:00,3363.8,0.0,0.0,740.0,0.0
2016-04-19 11:00:00,2731.8,0.0,0.0,740.0,0.0
2016-04-19 12:00:00,2485.6,0.0,0.0,740.0,0.0
2016-04-19 13:00:00,2530.4,0.0,0.0,632.0,0.0
2016-04-19 14:00:00,2457.0,0.0,0.0,563.0,0.0
2016-04-19 15:00:00,2473.6,0.0,0.0,520.0,0.0
2016-04-19 16:00:00,2489.2,0.0,0.0,521.0,0.0
2016-04-19 17:00:00,2622.9,0.0,0.0,534.0,0.0
2016-04-19 18:00:00,3738.2,0.0,0.0,534.0,0.0
2016-04-19 19:00:00,4151.7,0.0,0.0,534.0,0.0
2016-04-19 20:00:00,4340.0,0.0,0.0,523.0,0.0
2016-04-19 21:00:00,4329.3,0.0,0.0,443.7,0.0
2016-04-19 22:00:00,4216.0,0.0,0.0,46.6,0.0
2016-04-19 23:00:00,3131.1,0.0,0.0,0.0,0.0
2016-04-20 00:00:00,1771.2,0.0,0.0,0.0,0.0
2016-04-20 01:00:00,1540.7,0.0,0.0,0.0,0.0
2016-04-20 02:00:00,1400.6,0.0,0.0,0.0,0.0
2016-04-20 03:00:00,1435.5,0.0,0.0,5.2,0.0
2016-04-20 04:00:00,1551.8,0.0,0.0,361.3,0.0
2016-04-20 05:00:00,2214.5,0.0,0.0,442.5,0.0
2016-04-20 06:00:00,4707.4,0.0,0.0,341.3,0.0
2016-04-20 07:00:00,6010.7,0.0,0.0,0.0,0.0
2016-04-20 08:00:00,6162.2,0.0,0.0,0.0,0.0
2016-04-20 09:00:00,6162.9,0.0,0.0,0.0,0.0
2016-04-20 10:00:00,6134.0,0.0,0.0,0.0,0.0
2016-04-20 11:00:00,5765.5,0.0,0.0,0.0,0.0
2016-04-20 12:00:00,4745.8,0.0,0.0,454.2,0.0
2016-04-20 13:00:00,4435.6,0.0,0.0,635.1,0.0
2016-04-20 14:00:00,4298.2,0.0,0.0,688.7,0.0
2016-04-20 15:00:00,4150.2,0.0,0.0,566.9,0.0
2016-04-20 16:00:00,4412.0,0.0,0.0,166.8,0.0
2016-04-20 17:00:00,5545.7,0.0,0.0,0.0,0.0
2016-04-20 18:00:00,5891.2,0.0,0.0,0.0,0.0
2016-04-20 19:00:00,5823.5,0.0,0.0,0.0,0.0
2016-04-20 20:00:00,5810.1,0.0,0.0,0.1,0.0
2016-04-20 21:00:00,5414.3,0.0,0.0,0.0,0.0
2016-04-20 22:00:00,5165.4,0.0,0.0,0.0,0.0
2016-04-20 23:00:00,4368.4,0.0,0.0,0.0,0.0
2016-04-21 00:00:00,2103.2,0.0,0.0,0.0,0.0
2016-04-21 01:00:00,1736.9,0.0,0.0,0.0,0.0
2016-04-21 02:00:00,1326.7,0.0,0.0,72.7,0.0
2016-04-21 03:00:00,1113.4,0.0,0.0,205.3,0.0
2016-04-21 04:00:00,1618.2,0.0,0.0,285.4,0.0
2016-04-21 05:00:00,2536.8,0.0,0.0,0.0,0.0
2016-04-21 06:00:00,4605.9,0.0,0.0,0.0,0.0
2016-04-21 07:00:00,5906.4,0.0,0.0,0.0,0.0
2016-04-21 08:00:00,5997.0,0.0,0.0,0.0,0.0
2016-04-21 09:00:00,5823.4,0.0,0.0,0.0,0.0
2016-04-21 10:00:00,5672.7,0.0,0.0,0.0,0.0
2016-04-21 11:00:00,5171.1,0.0,0.0,0.0,0.0
2016-04-21 12:00:00,4705.9,0.0,0.0,0.0,0.0
2016-04-21 13:00:00,4349.6,0.0,0.0,0.0,0.0
2016-04-21 14:00:00,4096.6,0.0,0.0,0.0,0.0
2016-04-21 15:00:00,3631.9,0.0,0.0,277.8,0.0
2016-04-21 16:00:00,3413.3,0.0,0.0,457.6,0.0
2016-04-21 17:00:00,3426.3,0.0,0.0,438.5,0.0
2016-04-21 18:00:00,3260.8,0.0,0.0,471.0,0.0
2016-04-21 19:00:00,3219.2,0.0,0.0,504.6,0.0
2016-04-21 20:00:00,3387.8,0.0,0.0,546.1,0.0
2016-04-21 21:00:00,3259.7,0.0,0.0,482.6,0.0
2016-04-21 22:00:00,3017.3,0.0,0.0,188.7,0.0
2016-04-21 23:00:00,2247.9,0.0,0.0,0.0,0.0
2016-04-22 00:00:00,1080.4,0.0,0.0,6.5,0.0
2016-04-22 01:00:00,954.2,0.0,0.0,0.0,0.0
2016-04-22 02:00:00,842.0,0.0,0.0,188.6,0.0
2016-04-22 03:00:00,800.3,0.0,0.0,394.0,0.0
2016-04-22 04:00:00,1008.2,0.0,0.0,365.0,0.0
2016-04-22 05:00:00,1906.3,0.0,0.0,305.7,0.0
2016-04-22 06:00:00,3605.5,0.0,0.0,50.3,0.0
2016-04-22 07:00:00,5318.3,0.0,0.0,0.0,0.0
2016-04-22 08:00:00,5445.4,0.0,0.0,0.0,0.0
2016-04-22 09:00:00,5416.5,0.0,0.0,0.0,0.0
2016-04-22 10:00:00,5368.7,0.0,0.0,0.0,0.0
2016-04-22 11:00:00,5301.9,0.0,0.0,0.0,0.0
2016-04-22 12:00:00,5155.1,0.0,0.0,0.0,0.0
2016-04-22 13:00:00,4923.2,0.0,0.0,0.0,0.0
2016-04-22 14:00:00,4651.7,0.0,0.0,0.0,0.0
2016-04-22 15:00:00,4292.2,0.0,0.0,19.5,0.0
2016-04-22 16:00:00,4271.5,0.0,0.0,37.2,0.0
2016-04-22 17:00:00,4494.7,0.0,0.0,0.0,0.0
2016-04-22 18:00:00,4714.2,0.0,0.0,0.0,0.0
2016-04-22 19:00:00,4928.6,0.0,0.0,0.0,0.0
2016-04-22 20:00:00,5083.9,0.0,0.0,0.0,0.0
2016-04-22 21:00:00,5108.8,0.0,0.0,0.0,0.0
2016-04-22 22:00:00,4583.6,0.0,0.0,0.0,0.0
2016-04-22 23:00:00,4138.0,0.0,0.0,0.0,0.0
2016-04-23 00:00:00,1861.5,0.0,0.0,0.0,0.0
2016-04-23 01:00:00,1752.5,0.0,0.0,0.0,0.0
2016-04-23 02:00:00,1660.7,0.0,0.0,0.0,0.0
2016-04-23 03:00:00,1611.6,0.0,0.0,0.0,0.0
2016-04-23 04:00:00,1584.3,0.0,0.0,0.0,0.0
2016-04-23 05:00:00,1536.6,0.0,0.0,0.0,0.0
2016-04-23 06:00:00,1979.9,0.0,0.0,0.0,0.0
2016-04-23 07:00:00,3006.7,0.0,0.0,0.0,0.0
2016-04-23 08:00:00,4185.7,0.0,0.0,0.0,0.0
2016-04-23 09:00:00,4736.9,0.0,0.0,0.0,0.0
2016-04-23 10:00:00,4885.2,0.0,0.0,0.0,0.0
2016-04-23 11:00:00,4694.2,0.0,0.0,0.0,0.0
2016-04-23 12:00:00,4382.3,0.0,0.0,0.0,0.0
2016-04-23 13:00:00,3613.4,0.0,0.0,303.9,0.0
2016-04-23 14:00:00,2822.4,0.0,0.0,700.4,0.0
2016-04-23 15:00:00,2700.2,0.0,0.0,740.0,0.0
2016-04-23 16:00:00,2724.3,0.0,0.0,740.0,0.0
2016-04-23 17:00:00,2782.0,0.0,0.0,740.0,0.0
2016-04-23 18:00:00,3553.1,0.0,0.0,183.7,0.0
2016-04-23 19:00:00,4173.1,0.0,77.7,0.0,0.0
2016-04-23 20:00:00,4732.5,0.0,0.0,0.0,0.0
2016-04-23 21:00:00,4739.1,0.0,0.0,0.0,0.0
2016-04-23 22:00:00,4360.6,0.0,0.0,0.0,0.0
2016-04-23 23:00:00,3678.6,0.0,0.0,0.0,0.0
2016-04-24 00:00:00,1271.1,0.0,280.8,47.9,0.0
2016-04-24 01:00:00,863.6,0.0,0.0,647.9,0.0
2016-04-24 02:00:00,868.8,0.0,0.0,740.0,0.0
2016-04-24 03:00:00,858.0,0.0,0.0,740.0,0.0
2016-04-24 04:00:00,923.5,0.0,0.0,740.0,0.0
2016-04-24 05:00:00,973.9,0.0,0.0,733.3,0.0
2016-04-24 06:00:00,1023.4,0.0,0.0,666.3,0.0
2016-04-24 07:00:00,1346.4,0.0,0.0,536.9,0.0
2016-04-24 08:00:00,1873.7,0.0,260.8,285.1,0.0
2016-04-24 09:00:00,2426.1,0.0,384.9,281.1,0.0
2016-04-24 10:00:00,3082.0,0.0,51.7,484.2,0.0
2016-04-24 11:00:00,3101.5,0.0,44.3,608.1,0.0
2016-04-24 12:00:00,3001.8,0.0,97.4,646.8,0.0
2016-04-24 13:00:00,2979.9,0.0,0.0,701.4,0.0
2016-04-24 14:00:00,2856.6,0.0,0.0,740.0,0.0
2016-04-24 15:00:00,2662.5,0.0,0.0,740.0,0.0
2016-04-24 16:00:00,2755.5,0.0,0.0,740.0,0.0
2016-04-24 17:00:00,3124.7,0.0,116.8,504.4,0.0
2016-04-24 18:00:00,3379.7,0.0,81.4,404.1,0.0
2016-04-24 19:00:00,3870.1,0.0,328.2,0.0,0.0
2016-04-24 20:00:00,4901.3,0.0,345.9,0.0,0.0
2016-04-24 21:00:00,5256.8,0.0,0.0,0.0,0.0
2016-04-24 22:00:00,4849.8,0.0,0.0,0.0,0.0
2016-04-24 23:00:00,3961.7,0.0,0.0,0.0,0.0
2016-04-25 00:00:00,1985.8,0.0,0.0,0.0,0.0
2016-04-25 01:00:00,1475.5,0.0,74.7,0.0,0.0
2016-04-25 02:00:00,1260.6,0.0,0.0,188.8,0.0
2016-04-25 03:00:00,1287.2,0.0,0.0,740.0,0.0
2016-04-25 04:00:00,1413.0,0.0,0.0,621.1,0.0
2016-04-25 05:00:00,2327.8,0.0,1099.9,21.1,0.0
2016-04-25 06:00:00,5080.6,0.0,1217.7,0.0,0.0
2016-04-25 07:00:00,6729.6,0.0,1039.5,0.0,0.0
2016-04-25 08:00:00,7000.0,0.0,927.9,0.0,0.0
2016-04-25 09:00:00,6885.9,0.0,1002.0,0.0,0.0
2016-04-25 10:00:00,6946.2,0.0,872.1,0.0,0.0
2016-04-25 11:00:00,6946.7,0.0,884.8,0.0,0.0
2016-04-25 12:00:00,6592.0,0.0,884.6,0.0,0.0
2016-04-25 13:00:00,6226.1,0.0,953.9,0.0,0.0
2016-04-25 14:00:00,5854.2,0.0,704.1,0.0,0.0
2016-04-25 15:00:00,5426.2,0.0,264.9,0.0,0.0
2016-04-25 16:00:00,5609.6,0.0,169.8,0.0,0.0
2016-04-25 17:00:00,5883.2,0.0,770.6,0.0,0.0
2016-04-25 18:00:00,5734.8,0.0,589.0,0.0,0.0
2016-04-25 19:00:00,5603.6,0.0,934.5,0.0,0.0
2016-04-25 20:00:00,5435.0,0.0,928.2,0.0,0.0
2016-04-25 21:00:00,5058.8,0.0,991.3,0.0,0.0
2016-04-25 22:00:00,4479.8,0.0,724.0,0.0,0.0
2016-04-25 23:00:00,3370.8,0.0,0.0,0.0,0.0
2016-04-26 00:00:00,1902.6,0.0,0.0,0.0,0.0
2016-04-26 01:00:00,1314.3,0.0,0.0,153.4,0.0
2016-04-26 02:00:00,1358.1,0.0,0.0,83.6,0.0
2016-04-26 03:00:00,1011.7,0.0,0.0,439.0,0.0
2016-04-26 04:00:00,1373.6,0.0,0.0,198.9,0.0
2016-04-26 05:00:00,2120.1,0.0,133.2,350.3,0.0
2016-04-26 06:00:00,4034.3,0.0,660.6,0.0,0.0
2016-04-26 07:00:00,5546.9,0.0,831.0,82.0,0.0
2016-04-26 08:00:00,5605.1,0.0,972.3,108.7,0.0
2016-04-26 09:00:00,5533.6,0.0,884.1,56.2,0.0
2016-04-26 10:00:00,5410.7,0.0,882.1,31.9,0.0
2016-04-26 11:00:00,5396.6,0.0,887.4,0.0,0.0
2016-04-26 12:00:00,5069.3,0.0,949.5,29.9,0.0
2016-04-26 13:00:00,4682.1,0.0,921.7,0.0,0.0
2016-04-26 14:00:00,4589.2,0.0,762.8,0.0,0.0
2016-04-26 15:00:00,4392.1,0.0,1326.7,0.0,0.0
2016-04-26 16:00:00,4279.4,0.0,723.5,0.0,0.0
2016-04-26 17:00:00,4565.5,0.0,978.4,0.0,0.0
2016-04-26 18:00:00,4611.8,0.0,782.3,0.0,0.0
2016-04-26 19:00:00,4655.7,0.0,747.4,0.0,0.0
2016-04-26 20:00:00,4694.2,0.0,922.3,0.0,0.0
2016-04-26 21:00:00,4588.1,0.0,949.5,0.0,0.0
2016-04-26 22:00:00,3736.0,0.0,859.1,0.0,0.0
2016-04-26 23:00:00,3177.9,0.0,37.3,70.0,0.0
2016-04-27 00:00:00,2199.9,0.0,0.0,89.5,0.0
2016-04-27 01:00:00,2262.6,0.0,0.0,0.0,0.0
2016-04-27 02:00:00,2424.2,0.0,0.0,0.0,0.0
2016-04-27 03:00:00,2373.8,0.0,0.0,0.0,0.0
2016-04-27 04:00:00,2503.6,0.0,0.0,0.0,0.0
2016-04-27 05:00:00,3271.4,0.0,0.0,233.0,0.0
2016-04-27 06:00:00,4780.2,0.0,206.9,5.9,0.0
2016-04-27 07:00:00,6114.2,0.0,602.4,0.0,0.0
2016-04-27 08:00:00,6290.8,0.0,1006.7,0.0,0.0
2016-04-27 09:00:00,6059.6,0.0,1195.7,0.0,0.0
2016-04-27 10:00:00,5687.4,0.0,898.7,0.0,0.0
2016-04-27 11:00:00,5420.4,0.0,806.3,0.1,0.0
2016-04-27 12:00:00,5065.8,0.0,682.8,0.0,0.0
2016-04-27 13:00:00,4932.2,0.0,655.8,0.0,0.0
2016-04-27 14:00:00,4686.3,0.0,347.8,0.0,0.0
2016-04-27 15:00:00,4831.3,0.0,502.1,0.1,0.0
2016-04-27 16:00:00,5146.3,0.0,0.0,0.0,0.0
2016-04-27 17:00:00,4465.2,0.0,969.9,0.0,0.0
2016-04-27 18:00:00,5158.3,0.0,890.5,0.0,0.0
2016-04-27 19:00:00,5084.0,0.0,796.9,0.0,0.0
2016-04-27 20:00:00,4839.9,0.0,375.8,0.0,0.0
2016-04-27 21:00:00,4562.5,0.0,372.7,0.0,0.0
2016-04-27 22:00:00,3726.3,0.0,522.1,0.0,0.0
2016-04-27 23:00:00,3399.2,0.0,0.0,0.0,0.0
2016-04-28 00:00:00,2714.6,0.0,0.0,0.0,0.0
2016-04-28 01:00:00,2637.6,0.0,0.0,0.0,0.0
2016-04-28 02:00:00,2552.8,0.0,0.0,0.0,0.0
2016-04-28 03:00:00,2447.2,0.0,0.0,0.0,0.0
2016-04-28 04:00:00,2426.5,0.0,0.0,0.0,0.0
2016-04-28 05:00:00,2454.1,0.0,598.4,0.1,0.0
2016-04-28 06:00:00,4538.7,0.0,347.5,0.0,0.0
2016-04-28 07:00:00,5534.2,0.0,1019.6,0.0,0.0
2016-04-28 08:00:00,5319.8,0.0,929.8,0.0,0.0
2016-04-28 09:00:00,5293.5,0.0,1003.7,0.0,0.0
2016-04-28 10:00:00,5423.7,0.0,960.2,0.0,0.0
2016-04-28 11:00:00,5479.7,0.0,1024.0,0.0,0.0
2016-04-28 12:00:00,5440.2,0.0,521.4,0.0,0.0
2016-04-28 13:00:00,5276.6,0.0,301.1,0.0,0.0
2016-04-28 14:00:00,5300.1,0.0,676.3,0.0,0.0
2016-04-28 15:00:00,4978.6,0.0,468.6,0.0,0.0
2016-04-28 16:00:00,5122.7,0.0,343.4,0.0,0.0
2016-04-28 17:00:00,5349.1,0.0,323.3,0.0,0.0
2016-04-28 18:00:00,5654.5,0.0,22.4,0.1,0.0
2016-04-28 19:00:00,5696.4,0.0,0.0,0.0,0.0
2016-04-28 20:00:00,5517.2,0.0,65.2,0.0,0.0
2016-04-28 21:00:00,5448.2,0.0,177.2,0.0,0.0
2016-04-28 22:00:00,4653.4,0.0,0.0,0.0,0.0
2016-04-28 23:00:00,3894.7,0.0,0.0,0.0,0.0
2016-04-29 00:00:00,3054.3,0.0,0.0,0.0,0.0
2016-04-29 01:00:00,2893.9,0.0,0.0,0.0,0.0
2016-04-29 02:00:00,2744.0,0.0,0.0,0.0,0.0
2016-04-29 03:00:00,2701.2,0.0,0.0,0.0,0.0
2016-04-29 04:00:00,2664.4,0.0,0.0,0.0,0.0
2016-04-29 05:00:00,2926.0,0.0,0.0,0.0,0.0
2016-04-29 06:00:00,4357.7,0.0,0.0,0.0,0.0
2016-04-29 07:00:00,5800.0,0.0,366.2,0.0,0.0
2016-04-29 08:00:00,5800.0,0.0,365.0,513.7,0.0
2016-04-29 09:00:00,4314.2,0.0,0.0,740.0,0.0
2016-04-29 10:00:00,3440.0,0.0,3.1,740.0,0.0
2016-04-29 11:00:00,3201.0,0.0,0.0,740.0,0.0
2016-04-29 12:00:00,3140.6,0.0,0.0,740.0,0.0
2016-04-29 13:00:00,2745.7,0.0,0.0,740.0,0.0
2016-04-29 14:00:00,2598.4,0.0,0.0,740.0,0.0
2016-04-29 15:00:00,3089.0,0.0,0.0,740.0,0.0
2016-04-29 16:00:00,3324.7,0.0,0.0,488.2,0.0
2016-04-29 17:00:00,3271.2,0.0,0.0,192.1,0.0
2016-04-29 18:00:00,3555.2,0.0,0.0,0.0,0.0
2016-04-29 19:00:00,3518.5,0.0,0.0,0.0,0.0
2016-04-29 20:00:00,3586.6,0.0,0.0,0.0,0.0
2016-04-29 21:00:00,3422.7,0.0,0.0,0.0,0.0
2016-04-29 22:00:00,3207.4,0.0,0.0,31.5,0.0
2016-04-29 23:00:00,2941.0,0.0,0.0,46.4,0.0
2016-04-30 00:00:00,2234.3,0.0,0.0,0.0,0.0
2016-04-30 01:00:00,2132.0,0.0,0.0,0.0,0.0
2016-04-30 02:00:00,2083.1,0.0,0.0,0.0,0.0
2016-04-30 03:00:00,2134.8,0.0,0.0,0.0,0.0
2016-04-30 04:00:00,2218.6,0.0,0.0,0.0,0.0
2016-04-30 05:00:00,2371.9,0.0,0.0,0.0,0.0
2016-04-30 06:00:00,2697.3,0.0,0.0,0.0,0.0
2016-04-30 07:00:00,2994.0,0.0,0.0,0.0,0.0
2016-04-30 08:00:00,3242.0,0.0,0.0,0.0,0.0
2016-04-30 09:00:00,3568.0,0.0,53.9,0.0,0.1
2016-04-30 10:00:00,3850.5,0.0,0.0,0.0,0.0
2016-04-30 11:00:00,3699.4,0.0,0.0,0.0,0.0
2016-04-30 12:00:00,3245.5,0.0,0.0,0.0,0.0
2016-04-30 13:00:00,3197.2,0.0,0.0,0.0,0.0
2016-04-30 14:00:00,3068.7,0.0,0.0,0.0,0.0
2016-04-30 15:00:00,2832.2,0.0,0.0,0.0,0.0
2016-04-30 16:00:00,2998.5,0.0,0.0,0.0,0.0
2016-04-30 17:00:00,3389.6,0.0,0.0,0.0,0.0
2016-04-30 18:00:00,4355.0,0.0,0.0,0.0,0.0
2016-04-30 19:00:00,4360.5,0.0,0.0,0.0,0.0
2016-04-30 20:00:00,4376.2,0.0,0.0,0.0,0.0
2016-04-30 21:00:00,4296.9,0.0,0.0,0.0,0.0
2016-04-30 22:00:00,3935.7,0.0,0.0,0.0,0.0
2016-04-30 23:00:00,3432.1,0.0,0.0,0.0,0.0
2016-05-01 00:00:00,2120.6,0.0,0.0,0.0,0.0
2016-05-01 01:00:00,1367.5,0.0,0.0,136.3,0.0
2016-05-01 02:00:00,1102.4,0.0,0.0,451.7,0.0
2016-05-01 03:00:00,1109.6,0.0,0.0,482.9,0.0
2016-05-01 04:00:00,1114.7,0.0,0.0,450.6,0.0
2016-05-01 05:00:00,1221.4,0.0,0.0,387.6,0.0
2016-05-01 06:00:00,1430.0,0.0,0.0,321.0,0.0
2016-05-01 07:00:00,1876.7,0.0,0.0,204.0,0.0
2016-05-01 08:00:00,2332.6,0.0,0.0,100.5,0.0
2016-05-01 09:00:00,2615.0,0.0,0.0,78.4,0.0
2016-05-01 10:00:00,2797.4,0.0,0.0,90.8,0.0
2016-05-01 11:00:00,2850.9,0.0,0.0,152.5,0.0
2016-05-01 12:00:00,2892.2,0.0,0.0,197.3,0.0
2016-05-01 13:00:00,2846.3,0.0,0.0,247.1,0.0
2016-05-01 14:00:00,2728.3,0.0,0.0,251.1,0.0
2016-05-01 15:00:00,2701.2,0.0,0.0,252.1,0.0
2016-05-01 16:00:00,2610.2,0.0,0.0,132.4,0.0
2016-05-01 17:00:00,2813.6,0.0,0.0,0.0,0.0
2016-05-01 18:00:00,3221.3,0.0,0.0,0.0,0.0
2016-05-01 19:00:00,4102.1,0.0,0.0,0.0,0.0
2016-05-01 20:00:00,4512.9,0.0,402.3,0.0,0.0
2016-05-01 21:00:00,4818.4,0.0,426.6,0.0,0.0
2016-05-01 22:00:00,4887.1,0.0,0.0,0.0,0.0
2016-05-01 23:00:00,4360.2,0.0,0.0,0.0,0.0
2016-05-02 00:00:00,2925.4,0.0,0.0,0.0,0.0
2016-05-02 01:00:00,1948.8,0.0,0.0,0.0,0.0
2016-05-02 02:00:00,1772.7,0.0,0.0,213.6,0.0
2016-05-02 03:00:00,1749.5,0.0,0.0,699.2,0.0
2016-05-02 04:00:00,1793.5,0.0,0.0,159.7,0.0
2016-05-02 05:00:00,2805.1,0.0,300.4,0.0,0.0
2016-05-02 06:00:00,4271.4,0.0,877.5,0.0,0.0
2016-05-02 07:00:00,5471.1,0.0,977.1,0.0,0.0
2016-05-02 08:00:00,5330.5,0.0,972.1,0.0,0.0
2016-05-02 09:00:00,5182.8,0.0,851.8,0.0,0.0
2016-05-02 10:00:00,5171.9,0.0,998.9,0.0,0.0
2016-05-02 11:00:00,5083.9,0.0,980.0,0.0,0.0
2016-05-02 12:00:00,4828.9,0.0,918.7,0.0,0.0
2016-05-02 13:00:00,4832.8,0.0,827.8,0.0,0.0
2016-05-02 14:00:00,4659.1,0.0,1023.6,0.1,0.0
2016-05-02 15:00:00,4728.0,0.0,1077.5,0.0,0.0
2016-05-02 16:00:00,4806.2,0.0,744.4,0.0,0.0
2016-05-02 17:00:00,4911.7,0.0,763.3,0.0,0.0
2016-05-02 18:00:00,4798.8,0.0,741.0,0.1,0.0
2016-05-02 19:00:00,4739.5,0.0,714.5,0.0,0.0
2016-05-02 20:00:00,4688.8,0.0,679.1,0.0,0.0
2016-05-02 21:00:00,4641.6,0.0,497.1,0.0,0.0
2016-05-02 22:00:00,4419.8,0.0,0.0,0.0,0.0
2016-05-02 23:00:00,3860.1,0.0,0.0,0.0,0.0
2016-05-03 00:00:00,3098.3,0.0,0.0,0.0,0.0
2016-05-03 01:00:00,2789.2,0.0,0.0,0.0,0.0
2016-05-03 02:00:00,2694.5,0.0,0.0,0.0,0.0
2016-05-03 03:00:00,2596.0,0.0,0.0,0.0,0.0
2016-05-03 04:00:00,2788.4,0.0,0.0,0.0,0.0
2016-05-03 05:00:00,3077.6,0.0,0.0,0.0,0.0
2016-05-03 06:00:00,4343.6,0.0,0.0,0.0,0.0
2016-05-03 07:00:00,5545.8,0.0,544.6,0.0,0.0
2016-05-03 08:00:00,5845.1,0.0,338.1,0.0,0.0
2016-05-03 09:00:00,5735.8,0.0,519.8,0.0,0.0
2016-05-03 10:00:00,5610.4,0.0,688.3,0.0,0.0
2016-05-03 11:00:00,5474.7,0.0,890.6,0.0,0.0
2016-05-03 12:00:00,5075.4,0.0,805.6,0.0,0.0
2016-05-03 13:00:00,4885.8,0.0,829.4,0.0,0.0
2016-05-03 14:00:00,4476.4,0.0,664.4,0.0,0.0
2016-05-03 15:00:00,4386.0,0.0,492.0,0.0,0.0
2016-05-03 16:00:00,4280.6,0.0,107.5,0.0,0.0
2016-05-03 17:00:00,4680.8,0.0,1100.3,0.0,0.0
2016-05-03 18:00:00,4707.0,0.0,1165.1,0.0,0.0
2016-05-03 19:00:00,4571.7,0.0,1265.9,0.0,0.0
2016-05-03 20:00:00,4752.6,0.0,1078.4,0.0,0.0
2016-05-03 21:00:00,4822.7,0.0,927.8,0.0,0.0
2016-05-03 22:00:00,4377.7,0.0,820.1,0.0,0.0
2016-05-03 23:00:00,4262.0,0.0,132.7,0.0,0.0
2016-05-04 00:00:00,3565.6,0.0,0.0,0.0,0.0
2016-05-04 01:00:00,3650.1,0.0,0.0,0.0,0.1
2016-05-04 02:00:00,3450.8,0.0,0.0,0.0,0.0
2016-05-04 03:00:00,3351.1,0.0,0.0,0.0,0.0
2016-05-04 04:00:00,3072.3,0.0,0.0,0.0,0.0
2016-05-04 05:00:00,3269.8,0.0,255.7,0.0,0.0
2016-05-04 06:00:00,4842.2,0.0,1104.3,0.0,0.0
2016-05-04 07:00:00,6163.1,0.0,1195.8,0.0,0.0
2016-05-04 08:00:00,6151.0,0.0,1451.6,0.0,0.0
2016-05-04 09:00:00,6146.1,0.0,1549.0,0.0,0.0
2016-05-04 10:00:00,5964.7,0.0,1436.5,0.0,0.0
2016-05-04 11:00:00,5688.2,0.0,1111.3,0.0,0.0
2016-05-04 12:00:00,5125.1,0.0,963.6,0.0,0.0
2016-05-04 13:00:00,4564.8,0.0,849.8,0.1,0.0
2016-05-04 14:00:00,4363.7,0.0,780.3,0.0,0.0
2016-05-04 15:00:00,4118.2,0.0,652.4,0.0,0.0
2016-05-04 16:00:00,4525.5,0.0,513.4,0.0,0.0
